Entity,Year,Total energy consumption,Total energy consumption from coal,Total energy consumption from natural gas,"Total energy consumption from nuclear, renewables, and other",Total energy consumption from petroleum and other liquids
INTL.4415-2-KIR-QBTU.A,1981,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1982,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1983,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1984,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1985,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1986,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1987,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1988,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1989,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1990,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1991,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1992,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1993,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1994,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1995,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1996,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1997,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1998,,,,,(s)
INTL.4415-2-KIR-QBTU.A,1999,,,,,(s)
INTL.4415-2-KIR-QBTU.A,2000,,,,,(s)
INTL.4415-2-KIR-QBTU.A,2001,,,,,(s)
INTL.4415-2-KIR-QBTU.A,2002,,,,,0.001
INTL.4415-2-KIR-QBTU.A,2003,,,,,0.001
INTL.4415-2-KIR-QBTU.A,2004,,,,,0.001
INTL.4415-2-KIR-QBTU.A,2005,,,,,0.001
INTL.4415-2-KIR-QBTU.A,2006,,,,,0.001
INTL.4415-2-KIR-QBTU.A,2007,,,,,0.001
INTL.4415-2-KIR-QBTU.A,2008,,,,,0.001
INTL.4415-2-KIR-QBTU.A,2009,,,,,0.001
INTL.4415-2-KIR-QBTU.A,2010,,,,,0.001
INTL.4415-2-KIR-QBTU.A,2011,,,,,0.001
INTL.4415-2-KIR-QBTU.A,2012,,,,,0.001
INTL.4415-2-KIR-QBTU.A,2013,,,,,0.001
INTL.4415-2-KIR-QBTU.A,2014,,,,,0.001
INTL.4415-2-KIR-QBTU.A,2015,,,,,0.001
INTL.4415-2-KIR-QBTU.A,2016,,,,,0.001
INTL.4415-2-KIR-QBTU.A,2017,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1980,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1981,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1982,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1983,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1984,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1985,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1986,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1987,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1988,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1989,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1990,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1991,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1992,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1993,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1994,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1995,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1996,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1997,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1998,,,,,0.001
INTL.4415-2-KNA-QBTU.A,1999,,,,,0.001
INTL.4415-2-KNA-QBTU.A,2000,,,,,0.003
INTL.4415-2-KNA-QBTU.A,2001,,,,,0.003
INTL.4415-2-KNA-QBTU.A,2002,,,,,0.003
INTL.4415-2-KNA-QBTU.A,2003,,,,,0.003
INTL.4415-2-KNA-QBTU.A,2004,,,,,0.003
INTL.4415-2-KNA-QBTU.A,2005,,,,,0.003
INTL.4415-2-KNA-QBTU.A,2006,,,,,0.003
INTL.4415-2-KNA-QBTU.A,2007,,,,,0.003
INTL.4415-2-KNA-QBTU.A,2008,,,,,0.003
INTL.4415-2-KNA-QBTU.A,2009,,,,,0.003
INTL.4415-2-KNA-QBTU.A,2010,,,,,0.003
INTL.4415-2-KNA-QBTU.A,2011,,,,,0.004
INTL.4415-2-KNA-QBTU.A,2012,,,,,0.003
INTL.4415-2-KNA-QBTU.A,2013,,,,,0.003
INTL.4415-2-KNA-QBTU.A,2014,,,,,0.003
INTL.4415-2-KNA-QBTU.A,2015,,,,,0.004
INTL.4415-2-KNA-QBTU.A,2016,,,,,0.004
INTL.4415-2-KNA-QBTU.A,2017,,,,,0.003
INTL.4415-2-KOR-QBTU.A,1980,,,,,1.187
INTL.4415-2-KOR-QBTU.A,1981,,,,,1.178
INTL.4415-2-KOR-QBTU.A,1982,,,,,1.173
INTL.4415-2-KOR-QBTU.A,1983,,,,,1.231
INTL.4415-2-KOR-QBTU.A,1984,,,,,1.195
INTL.4415-2-KOR-QBTU.A,1985,,,,,1.176
INTL.4415-2-KOR-QBTU.A,1986,,,,,1.255
INTL.4415-2-KOR-QBTU.A,1987,,,,,1.321
INTL.4415-2-KOR-QBTU.A,1988,,,,,1.577
INTL.4415-2-KOR-QBTU.A,1989,,,,,1.811
INTL.4415-2-KOR-QBTU.A,1990,,,,,2.204
INTL.4415-2-KOR-QBTU.A,1991,,,,,2.657
INTL.4415-2-KOR-QBTU.A,1992,,,,,3.212
INTL.4415-2-KOR-QBTU.A,1993,,,,,3.527
INTL.4415-2-KOR-QBTU.A,1994,,,,,3.853
INTL.4415-2-KOR-QBTU.A,1995,,,,,4.2
INTL.4415-2-KOR-QBTU.A,1996,,,,,4.396
INTL.4415-2-KOR-QBTU.A,1997,,,,,4.711
INTL.4415-2-KOR-QBTU.A,1998,,,,,3.983
INTL.4415-2-KOR-QBTU.A,1999,,,,,4.324
INTL.4415-2-KOR-QBTU.A,2000,,,,,4.438
INTL.4415-2-KOR-QBTU.A,2001,,,,,4.42
INTL.4415-2-KOR-QBTU.A,2002,,,,,4.44
INTL.4415-2-KOR-QBTU.A,2003,,,,,4.505
INTL.4415-2-KOR-QBTU.A,2004,,,,,4.475
INTL.4415-2-KOR-QBTU.A,2005,,,,,4.533
INTL.4415-2-KOR-QBTU.A,2006,,,,,4.504
INTL.4415-2-KOR-QBTU.A,2007,,,,,4.613
INTL.4415-2-KOR-QBTU.A,2008,,,,,4.402
INTL.4415-2-KOR-QBTU.A,2009,,,,,4.481
INTL.4415-2-KOR-QBTU.A,2010,,,,,4.648
INTL.4415-2-KOR-QBTU.A,2011,,,,,4.624
INTL.4415-2-KOR-QBTU.A,2012,,,,,4.778
INTL.4415-2-KOR-QBTU.A,2013,,,,,4.786
INTL.4415-2-KOR-QBTU.A,2014,,,,,4.827
INTL.4415-2-KOR-QBTU.A,2015,,,,,5.086
INTL.4415-2-KOR-QBTU.A,2016,,,,,5.368
INTL.4415-2-KOR-QBTU.A,2017,,,,,5.399
INTL.4415-2-KWT-QBTU.A,1980,,,,,0.226
INTL.4415-2-KWT-QBTU.A,1981,,,,,0.247
INTL.4415-2-KWT-QBTU.A,1982,,,,,0.251
INTL.4415-2-KWT-QBTU.A,1983,,,,,0.262
INTL.4415-2-KWT-QBTU.A,1984,,,,,0.256
INTL.4415-2-KWT-QBTU.A,1985,,,,,0.258
INTL.4415-2-KWT-QBTU.A,1986,,,,,0.252
INTL.4415-2-KWT-QBTU.A,1987,,,,,0.239
INTL.4415-2-KWT-QBTU.A,1988,,,,,0.253
INTL.4415-2-KWT-QBTU.A,1989,,,,,0.26
INTL.4415-2-KWT-QBTU.A,1990,,,,,0.178
INTL.4415-2-KWT-QBTU.A,1991,,,,,0.196
INTL.4415-2-KWT-QBTU.A,1992,,,,,0.253
INTL.4415-2-KWT-QBTU.A,1993,,,,,0.275
INTL.4415-2-KWT-QBTU.A,1994,,,,,0.35
INTL.4415-2-KWT-QBTU.A,1995,,,,,0.369
INTL.4415-2-KWT-QBTU.A,1996,,,,,0.405
INTL.4415-2-KWT-QBTU.A,1997,,,,,0.456
INTL.4415-2-KWT-QBTU.A,1998,,,,,0.513
INTL.4415-2-KWT-QBTU.A,1999,,,,,0.598
INTL.4415-2-KWT-QBTU.A,2000,,,,,0.47
INTL.4415-2-KWT-QBTU.A,2001,,,,,0.528
INTL.4415-2-KWT-QBTU.A,2002,,,,,0.593
INTL.4415-2-KWT-QBTU.A,2003,,,,,0.628
INTL.4415-2-KWT-QBTU.A,2004,,,,,0.644
INTL.4415-2-KWT-QBTU.A,2005,,,,,0.716
INTL.4415-2-KWT-QBTU.A,2006,,,,,0.704
INTL.4415-2-KWT-QBTU.A,2007,,,,,0.79
INTL.4415-2-KWT-QBTU.A,2008,,,,,0.857
INTL.4415-2-KWT-QBTU.A,2009,,,,,0.964
INTL.4415-2-KWT-QBTU.A,2010,,,,,0.864
INTL.4415-2-KWT-QBTU.A,2011,,,,,0.839
INTL.4415-2-KWT-QBTU.A,2012,,,,,0.83
INTL.4415-2-KWT-QBTU.A,2013,,,,,0.855
INTL.4415-2-KWT-QBTU.A,2014,,,,,0.81
INTL.4415-2-KWT-QBTU.A,2015,,,,,0.871
INTL.4415-2-KWT-QBTU.A,2016,,,,,0.838
INTL.4415-2-KWT-QBTU.A,2017,,,,,0.783
INTL.4415-2-LAO-QBTU.A,1980,,,,,0.006
INTL.4415-2-LAO-QBTU.A,1981,,,,,0.002
INTL.4415-2-LAO-QBTU.A,1982,,,,,0.002
INTL.4415-2-LAO-QBTU.A,1983,,,,,0.002
INTL.4415-2-LAO-QBTU.A,1984,,,,,0.002
INTL.4415-2-LAO-QBTU.A,1985,,,,,0.002
INTL.4415-2-LAO-QBTU.A,1986,,,,,0.003
INTL.4415-2-LAO-QBTU.A,1987,,,,,0.003
INTL.4415-2-LAO-QBTU.A,1988,,,,,0.003
INTL.4415-2-LAO-QBTU.A,1989,,,,,0.003
INTL.4415-2-LAO-QBTU.A,1990,,,,,0.003
INTL.4415-2-LAO-QBTU.A,1991,,,,,0.004
INTL.4415-2-LAO-QBTU.A,1992,,,,,0.004
INTL.4415-2-LAO-QBTU.A,1993,,,,,0.004
INTL.4415-2-LAO-QBTU.A,1994,,,,,0.004
INTL.4415-2-LAO-QBTU.A,1995,,,,,0.004
INTL.4415-2-LAO-QBTU.A,1996,,,,,0.005
INTL.4415-2-LAO-QBTU.A,1997,,,,,0.005
INTL.4415-2-LAO-QBTU.A,1998,,,,,0.005
INTL.4415-2-LAO-QBTU.A,1999,,,,,0.005
INTL.4415-2-LAO-QBTU.A,2000,,,,,0.015
INTL.4415-2-LAO-QBTU.A,2001,,,,,0.016
INTL.4415-2-LAO-QBTU.A,2002,,,,,0.016
INTL.4415-2-LAO-QBTU.A,2003,,,,,0.017
INTL.4415-2-LAO-QBTU.A,2004,,,,,0.018
INTL.4415-2-LAO-QBTU.A,2005,,,,,0.019
INTL.4415-2-LAO-QBTU.A,2006,,,,,0.023
INTL.4415-2-LAO-QBTU.A,2007,,,,,0.022
INTL.4415-2-LAO-QBTU.A,2008,,,,,0.026
INTL.4415-2-LAO-QBTU.A,2009,,,,,0.029
INTL.4415-2-LAO-QBTU.A,2010,,,,,0.03
INTL.4415-2-LAO-QBTU.A,2011,,,,,0.031
INTL.4415-2-LAO-QBTU.A,2012,,,,,0.035
INTL.4415-2-LAO-QBTU.A,2013,,,,,0.036
INTL.4415-2-LAO-QBTU.A,2014,,,,,0.037
INTL.4415-2-LAO-QBTU.A,2015,,,,,0.043
INTL.4415-2-LAO-QBTU.A,2016,,,,,0.043
INTL.4415-2-LAO-QBTU.A,2017,,,,,0.038
INTL.4415-2-LBN-QBTU.A,1980,,,,,0.094
INTL.4415-2-LBN-QBTU.A,1981,,,,,0.087
INTL.4415-2-LBN-QBTU.A,1982,,,,,0.085
INTL.4415-2-LBN-QBTU.A,1983,,,,,0.089
INTL.4415-2-LBN-QBTU.A,1984,,,,,0.085
INTL.4415-2-LBN-QBTU.A,1985,,,,,0.1
INTL.4415-2-LBN-QBTU.A,1986,,,,,0.095
INTL.4415-2-LBN-QBTU.A,1987,,,,,0.1
INTL.4415-2-LBN-QBTU.A,1988,,,,,0.089
INTL.4415-2-LBN-QBTU.A,1989,,,,,0.071
INTL.4415-2-LBN-QBTU.A,1990,,,,,0.067
INTL.4415-2-LBN-QBTU.A,1991,,,,,0.112
INTL.4415-2-LBN-QBTU.A,1992,,,,,0.114
INTL.4415-2-LBN-QBTU.A,1993,,,,,0.14
INTL.4415-2-LBN-QBTU.A,1994,,,,,0.158
INTL.4415-2-LBN-QBTU.A,1995,,,,,0.169
INTL.4415-2-LBN-QBTU.A,1996,,,,,0.177
INTL.4415-2-LBN-QBTU.A,1997,,,,,0.204
INTL.4415-2-LBN-QBTU.A,1998,,,,,0.207
INTL.4415-2-LBN-QBTU.A,1999,,,,,0.217
INTL.4415-2-LBN-QBTU.A,2000,,,,,0.194
INTL.4415-2-LBN-QBTU.A,2001,,,,,0.209
INTL.4415-2-LBN-QBTU.A,2002,,,,,0.209
INTL.4415-2-LBN-QBTU.A,2003,,,,,0.207
INTL.4415-2-LBN-QBTU.A,2004,,,,,0.21
INTL.4415-2-LBN-QBTU.A,2005,,,,,0.2
INTL.4415-2-LBN-QBTU.A,2006,,,,,0.186
INTL.4415-2-LBN-QBTU.A,2007,,,,,0.164
INTL.4415-2-LBN-QBTU.A,2008,,,,,0.219
INTL.4415-2-LBN-QBTU.A,2009,,,,,0.265
INTL.4415-2-LBN-QBTU.A,2010,,,,,0.248
INTL.4415-2-LBN-QBTU.A,2011,,,,,0.256
INTL.4415-2-LBN-QBTU.A,2012,,,,,0.289
INTL.4415-2-LBN-QBTU.A,2013,,,,,0.286
INTL.4415-2-LBN-QBTU.A,2014,,,,,0.306
INTL.4415-2-LBN-QBTU.A,2015,,,,,0.337
INTL.4415-2-LBN-QBTU.A,2016,,,,,0.348
INTL.4415-2-LBN-QBTU.A,2017,,,,,0.37
INTL.4415-2-LBR-QBTU.A,1980,,,,,0.028
INTL.4415-2-LBR-QBTU.A,1981,,,,,0.026
INTL.4415-2-LBR-QBTU.A,1982,,,,,0.026
INTL.4415-2-LBR-QBTU.A,1983,,,,,0.026
INTL.4415-2-LBR-QBTU.A,1984,,,,,0.024
INTL.4415-2-LBR-QBTU.A,1985,,,,,0.024
INTL.4415-2-LBR-QBTU.A,1986,,,,,0.018
INTL.4415-2-LBR-QBTU.A,1987,,,,,0.013
INTL.4415-2-LBR-QBTU.A,1988,,,,,0.017
INTL.4415-2-LBR-QBTU.A,1989,,,,,0.014
INTL.4415-2-LBR-QBTU.A,1990,,,,,0.008
INTL.4415-2-LBR-QBTU.A,1991,,,,,0.005
INTL.4415-2-LBR-QBTU.A,1992,,,,,0.005
INTL.4415-2-LBR-QBTU.A,1993,,,,,0.005
INTL.4415-2-LBR-QBTU.A,1994,,,,,0.005
INTL.4415-2-LBR-QBTU.A,1995,,,,,0.005
INTL.4415-2-LBR-QBTU.A,1996,,,,,0.006
INTL.4415-2-LBR-QBTU.A,1997,,,,,0.006
INTL.4415-2-LBR-QBTU.A,1998,,,,,0.006
INTL.4415-2-LBR-QBTU.A,1999,,,,,0.006
INTL.4415-2-LBR-QBTU.A,2000,,,,,0.006
INTL.4415-2-LBR-QBTU.A,2001,,,,,0.007
INTL.4415-2-LBR-QBTU.A,2002,,,,,0.007
INTL.4415-2-LBR-QBTU.A,2003,,,,,0.007
INTL.4415-2-LBR-QBTU.A,2004,,,,,0.008
INTL.4415-2-LBR-QBTU.A,2005,,,,,0.009
INTL.4415-2-LBR-QBTU.A,2006,,,,,0.01
INTL.4415-2-LBR-QBTU.A,2007,,,,,0.009
INTL.4415-2-LBR-QBTU.A,2008,,,,,0.008
INTL.4415-2-LBR-QBTU.A,2009,,,,,0.007
INTL.4415-2-LBR-QBTU.A,2010,,,,,0.011
INTL.4415-2-LBR-QBTU.A,2011,,,,,0.013
INTL.4415-2-LBR-QBTU.A,2012,,,,,0.014
INTL.4415-2-LBR-QBTU.A,2013,,,,,0.013
INTL.4415-2-LBR-QBTU.A,2014,,,,,0.017
INTL.4415-2-LBR-QBTU.A,2015,,,,,0.017
INTL.4415-2-LBR-QBTU.A,2016,,,,,0.019
INTL.4415-2-LBR-QBTU.A,2017,,,,,0.017
INTL.4415-2-LBY-QBTU.A,1980,,,,,0.213
INTL.4415-2-LBY-QBTU.A,1981,,,,,0.245
INTL.4415-2-LBY-QBTU.A,1982,,,,,0.264
INTL.4415-2-LBY-QBTU.A,1983,,,,,0.266
INTL.4415-2-LBY-QBTU.A,1984,,,,,0.256
INTL.4415-2-LBY-QBTU.A,1985,,,,,0.272
INTL.4415-2-LBY-QBTU.A,1986,,,,,0.265
INTL.4415-2-LBY-QBTU.A,1987,,,,,0.285
INTL.4415-2-LBY-QBTU.A,1988,,,,,0.3
INTL.4415-2-LBY-QBTU.A,1989,,,,,0.308
INTL.4415-2-LBY-QBTU.A,1990,,,,,0.325
INTL.4415-2-LBY-QBTU.A,1991,,,,,0.347
INTL.4415-2-LBY-QBTU.A,1992,,,,,0.313
INTL.4415-2-LBY-QBTU.A,1993,,,,,0.337
INTL.4415-2-LBY-QBTU.A,1994,,,,,0.349
INTL.4415-2-LBY-QBTU.A,1995,,,,,0.374
INTL.4415-2-LBY-QBTU.A,1996,,,,,0.392
INTL.4415-2-LBY-QBTU.A,1997,,,,,0.415
INTL.4415-2-LBY-QBTU.A,1998,,,,,0.391
INTL.4415-2-LBY-QBTU.A,1999,,,,,0.378
INTL.4415-2-LBY-QBTU.A,2000,,,,,0.534
INTL.4415-2-LBY-QBTU.A,2001,,,,,0.533
INTL.4415-2-LBY-QBTU.A,2002,,,,,0.549
INTL.4415-2-LBY-QBTU.A,2003,,,,,0.568
INTL.4415-2-LBY-QBTU.A,2004,,,,,0.543
INTL.4415-2-LBY-QBTU.A,2005,,,,,0.572
INTL.4415-2-LBY-QBTU.A,2006,,,,,0.549
INTL.4415-2-LBY-QBTU.A,2007,,,,,0.521
INTL.4415-2-LBY-QBTU.A,2008,,,,,0.542
INTL.4415-2-LBY-QBTU.A,2009,,,,,0.631
INTL.4415-2-LBY-QBTU.A,2010,,,,,0.647
INTL.4415-2-LBY-QBTU.A,2011,,,,,0.39
INTL.4415-2-LBY-QBTU.A,2012,,,,,0.524
INTL.4415-2-LBY-QBTU.A,2013,,,,,0.528
INTL.4415-2-LBY-QBTU.A,2014,,,,,0.553
INTL.4415-2-LBY-QBTU.A,2015,,,,,0.449
INTL.4415-2-LBY-QBTU.A,2016,,,,,0.412
INTL.4415-2-LBY-QBTU.A,2017,,,,,0.406
INTL.4415-2-LCA-QBTU.A,1980,,,,,0.002
INTL.4415-2-LCA-QBTU.A,1981,,,,,0.001
INTL.4415-2-LCA-QBTU.A,1982,,,,,0.002
INTL.4415-2-LCA-QBTU.A,1983,,,,,0.001
INTL.4415-2-LCA-QBTU.A,1984,,,,,0.001
INTL.4415-2-LCA-QBTU.A,1985,,,,,0.002
INTL.4415-2-LCA-QBTU.A,1986,,,,,0.002
INTL.4415-2-LCA-QBTU.A,1987,,,,,0.002
INTL.4415-2-LCA-QBTU.A,1988,,,,,0.003
INTL.4415-2-LCA-QBTU.A,1989,,,,,0.002
INTL.4415-2-LCA-QBTU.A,1990,,,,,0.002
INTL.4415-2-LCA-QBTU.A,1991,,,,,0.002
INTL.4415-2-LCA-QBTU.A,1992,,,,,0.003
INTL.4415-2-LCA-QBTU.A,1993,,,,,0.002
INTL.4415-2-LCA-QBTU.A,1994,,,,,0.003
INTL.4415-2-LCA-QBTU.A,1995,,,,,0.003
INTL.4415-2-LCA-QBTU.A,1996,,,,,0.003
INTL.4415-2-LCA-QBTU.A,1997,,,,,0.003
INTL.4415-2-LCA-QBTU.A,1998,,,,,0.003
INTL.4415-2-LCA-QBTU.A,1999,,,,,0.003
INTL.4415-2-LCA-QBTU.A,2000,,,,,0.005
INTL.4415-2-LCA-QBTU.A,2001,,,,,0.005
INTL.4415-2-LCA-QBTU.A,2002,,,,,0.005
INTL.4415-2-LCA-QBTU.A,2003,,,,,0.005
INTL.4415-2-LCA-QBTU.A,2004,,,,,0.005
INTL.4415-2-LCA-QBTU.A,2005,,,,,0.006
INTL.4415-2-LCA-QBTU.A,2006,,,,,0.006
INTL.4415-2-LCA-QBTU.A,2007,,,,,0.006
INTL.4415-2-LCA-QBTU.A,2008,,,,,0.006
INTL.4415-2-LCA-QBTU.A,2009,,,,,0.006
INTL.4415-2-LCA-QBTU.A,2010,,,,,0.006
INTL.4415-2-LCA-QBTU.A,2011,,,,,0.006
INTL.4415-2-LCA-QBTU.A,2012,,,,,0.006
INTL.4415-2-LCA-QBTU.A,2013,,,,,0.006
INTL.4415-2-LCA-QBTU.A,2014,,,,,0.006
INTL.4415-2-LCA-QBTU.A,2015,,,,,0.006
INTL.4415-2-LCA-QBTU.A,2016,,,,,0.006
INTL.4415-2-LCA-QBTU.A,2017,,,,,0.006
INTL.4415-2-LKA-QBTU.A,1980,,,,,0.073
INTL.4415-2-LKA-QBTU.A,1981,,,,,0.073
INTL.4415-2-LKA-QBTU.A,1982,,,,,0.075
INTL.4415-2-LKA-QBTU.A,1983,,,,,0.077
INTL.4415-2-LKA-QBTU.A,1984,,,,,0.084
INTL.4415-2-LKA-QBTU.A,1985,,,,,0.071
INTL.4415-2-LKA-QBTU.A,1986,,,,,0.067
INTL.4415-2-LKA-QBTU.A,1987,,,,,0.078
INTL.4415-2-LKA-QBTU.A,1988,,,,,0.072
INTL.4415-2-LKA-QBTU.A,1989,,,,,0.067
INTL.4415-2-LKA-QBTU.A,1990,,,,,0.074
INTL.4415-2-LKA-QBTU.A,1991,,,,,0.072
INTL.4415-2-LKA-QBTU.A,1992,,,,,0.077
INTL.4415-2-LKA-QBTU.A,1993,,,,,0.087
INTL.4415-2-LKA-QBTU.A,1994,,,,,0.095
INTL.4415-2-LKA-QBTU.A,1995,,,,,0.1
INTL.4415-2-LKA-QBTU.A,1996,,,,,0.114
INTL.4415-2-LKA-QBTU.A,1997,,,,,0.127
INTL.4415-2-LKA-QBTU.A,1998,,,,,0.128
INTL.4415-2-LKA-QBTU.A,1999,,,,,0.136
INTL.4415-2-LKA-QBTU.A,2000,,,,,0.166
INTL.4415-2-LKA-QBTU.A,2001,,,,,0.161
INTL.4415-2-LKA-QBTU.A,2002,,,,,0.168
INTL.4415-2-LKA-QBTU.A,2003,,,,,0.167
INTL.4415-2-LKA-QBTU.A,2004,,,,,0.178
INTL.4415-2-LKA-QBTU.A,2005,,,,,0.184
INTL.4415-2-LKA-QBTU.A,2006,,,,,0.181
INTL.4415-2-LKA-QBTU.A,2007,,,,,0.185
INTL.4415-2-LKA-QBTU.A,2008,,,,,0.182
INTL.4415-2-LKA-QBTU.A,2009,,,,,0.173
INTL.4415-2-LKA-QBTU.A,2010,,,,,0.185
INTL.4415-2-LKA-QBTU.A,2011,,,,,0.212
INTL.4415-2-LKA-QBTU.A,2012,,,,,0.229
INTL.4415-2-LKA-QBTU.A,2013,,,,,0.197
INTL.4415-2-LKA-QBTU.A,2014,,,,,0.219
INTL.4415-2-LKA-QBTU.A,2015,,,,,0.23
INTL.4415-2-LKA-QBTU.A,2016,,,,,0.261
INTL.4415-2-LKA-QBTU.A,2017,,,,,0.279
INTL.4415-2-LSO-QBTU.A,1980,,,,,0.002
INTL.4415-2-LSO-QBTU.A,1981,,,,,0.002
INTL.4415-2-LSO-QBTU.A,1982,,,,,0.002
INTL.4415-2-LSO-QBTU.A,1983,,,,,0.002
INTL.4415-2-LSO-QBTU.A,1984,,,,,0.002
INTL.4415-2-LSO-QBTU.A,1985,,,,,0.002
INTL.4415-2-LSO-QBTU.A,1986,,,,,0.002
INTL.4415-2-LSO-QBTU.A,1987,,,,,0.002
INTL.4415-2-LSO-QBTU.A,1988,,,,,0.002
INTL.4415-2-LSO-QBTU.A,1989,,,,,0.002
INTL.4415-2-LSO-QBTU.A,1990,,,,,0.002
INTL.4415-2-LSO-QBTU.A,1991,,,,,0.002
INTL.4415-2-LSO-QBTU.A,1992,,,,,0.002
INTL.4415-2-LSO-QBTU.A,1993,,,,,0.002
INTL.4415-2-LSO-QBTU.A,1994,,,,,0.003
INTL.4415-2-LSO-QBTU.A,1995,,,,,0.003
INTL.4415-2-LSO-QBTU.A,1996,,,,,0.003
INTL.4415-2-LSO-QBTU.A,1997,,,,,0.003
INTL.4415-2-LSO-QBTU.A,1998,,,,,0.002
INTL.4415-2-LSO-QBTU.A,1999,,,,,0.002
INTL.4415-2-LSO-QBTU.A,2000,,,,,0.005
INTL.4415-2-LSO-QBTU.A,2001,,,,,0.006
INTL.4415-2-LSO-QBTU.A,2002,,,,,0.006
INTL.4415-2-LSO-QBTU.A,2003,,,,,0.006
INTL.4415-2-LSO-QBTU.A,2004,,,,,0.006
INTL.4415-2-LSO-QBTU.A,2005,,,,,0.006
INTL.4415-2-LSO-QBTU.A,2006,,,,,0.006
INTL.4415-2-LSO-QBTU.A,2007,,,,,0.009
INTL.4415-2-LSO-QBTU.A,2008,,,,,0.006
INTL.4415-2-LSO-QBTU.A,2009,,,,,0.007
INTL.4415-2-LSO-QBTU.A,2010,,,,,0.008
INTL.4415-2-LSO-QBTU.A,2011,,,,,0.008
INTL.4415-2-LSO-QBTU.A,2012,,,,,0.009
INTL.4415-2-LSO-QBTU.A,2013,,,,,0.009
INTL.4415-2-LSO-QBTU.A,2014,,,,,0.009
INTL.4415-2-LSO-QBTU.A,2015,,,,,0.009
INTL.4415-2-LSO-QBTU.A,2016,,,,,0.009
INTL.4415-2-LSO-QBTU.A,2017,,,,,0.009
INTL.4415-2-LTU-QBTU.A,1980,,,,,--
INTL.4415-2-LTU-QBTU.A,1981,,,,,--
INTL.4415-2-LTU-QBTU.A,1982,,,,,--
INTL.4415-2-LTU-QBTU.A,1983,,,,,--
INTL.4415-2-LTU-QBTU.A,1984,,,,,--
INTL.4415-2-LTU-QBTU.A,1985,,,,,--
INTL.4415-2-LTU-QBTU.A,1986,,,,,--
INTL.4415-2-LTU-QBTU.A,1987,,,,,--
INTL.4415-2-LTU-QBTU.A,1988,,,,,--
INTL.4415-2-LTU-QBTU.A,1989,,,,,--
INTL.4415-2-LTU-QBTU.A,1990,,,,,--
INTL.4415-2-LTU-QBTU.A,1991,,,,,--
INTL.4415-2-LTU-QBTU.A,1992,,,,,0.187
INTL.4415-2-LTU-QBTU.A,1993,,,,,0.162
INTL.4415-2-LTU-QBTU.A,1994,,,,,0.152
INTL.4415-2-LTU-QBTU.A,1995,,,,,0.136
INTL.4415-2-LTU-QBTU.A,1996,,,,,0.144
INTL.4415-2-LTU-QBTU.A,1997,,,,,0.142
INTL.4415-2-LTU-QBTU.A,1998,,,,,0.16
INTL.4415-2-LTU-QBTU.A,1999,,,,,0.127
INTL.4415-2-LTU-QBTU.A,2000,,,,,0.1
INTL.4415-2-LTU-QBTU.A,2001,,,,,0.11
INTL.4415-2-LTU-QBTU.A,2002,,,,,0.108
INTL.4415-2-LTU-QBTU.A,2003,,,,,0.102
INTL.4415-2-LTU-QBTU.A,2004,,,,,0.111
INTL.4415-2-LTU-QBTU.A,2005,,,,,0.12
INTL.4415-2-LTU-QBTU.A,2006,,,,,0.119
INTL.4415-2-LTU-QBTU.A,2007,,,,,0.123
INTL.4415-2-LTU-QBTU.A,2008,,,,,0.13
INTL.4415-2-LTU-QBTU.A,2009,,,,,0.113
INTL.4415-2-LTU-QBTU.A,2010,,,,,0.114
INTL.4415-2-LTU-QBTU.A,2011,,,,,0.11
